row_type,model_alias,model_name,objective,dataset_family,readout,support_family,split,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,k,K,num_bank_correct,bank_size,valid_bank_correct_cap,num_eval,all_k_evaluated,metric_status,failure_reason,skipped_reason,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,threshold,num_samples
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,4,4,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9265975820379966,0.46365672268392366,0.47164244485673057,0.4166666666666667,0.23834196891191708,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260506,8,8,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9265975820379966,0.46365672268392366,0.47164244485673057,0.4166666666666667,0.23834196891191708,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,2,2,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8448778167548605,0.23649702285904695,0.24687322751768587,0.18181818181818182,0.7076520601700458,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,4,4,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8448778167548605,0.23649702285904695,0.24687322751768587,0.18181818181818182,0.7076520601700458,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260506,8,8,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8448778167548605,0.23649702285904695,0.24687322751768587,0.18181818181818182,0.7076520601700458,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,2,2,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9007987910189983,0.33663127187527603,0.35183977495750013,0.4166666666666667,0.3743523316062176,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,4,4,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9007987910189983,0.33663127187527603,0.35183977495750013,0.4166666666666667,0.3743523316062176,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260507,8,8,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.9007987910189983,0.33663127187527603,0.35183977495750013,0.4166666666666667,0.3743523316062176,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,2,2,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8662524525833879,0.12960906607340944,0.16111195640660284,0.22727272727272727,0.671026814911707,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,4,4,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8662524525833879,0.12960906607340944,0.16111195640660284,0.22727272727272727,0.671026814911707,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260507,8,8,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.8662524525833879,0.12960906607340944,0.16111195640660284,0.22727272727272727,0.671026814911707,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,2,2,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.08732728842832471,0.008049194270547688,0.009394691043284224,0.0,0.9922279792746114,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,4,4,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.08732728842832471,0.008049194270547688,0.009394691043284224,0.0,0.9922279792746114,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,cal,cal,cal,pooled,0.5,20260508,8,8,1529,1529,76,784,True,passed,,,0.9846938775510204,0.5,0.0,0.0,0.0,0.08732728842832471,0.008049194270547688,0.009394691043284224,0.0,0.9922279792746114,0.5,784.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,2,2,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.07652060170045782,0.007350825022583685,0.00812314404420546,0.0,0.999345977763244,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,4,4,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.07652060170045782,0.007350825022583685,0.00812314404420546,0.0,0.999345977763244,0.5,1551.0
support_candidate,minicpm-v-2_6,minicpm-v-2_6,proxy_anchor,repope,Diag-vMF-support-grid,mixture_vmf,test,test,test,pooled,0.5,20260508,8,8,1529,1529,76,1551,True,passed,,,0.9858156028368794,0.5,0.0,0.0,0.0,0.07652060170045782,0.007350825022583685,0.00812314404420546,0.0,0.999345977763244,0.5,1551.0
