model_alias,model_name,dataset_family,encoder_family,objective,readout,eval_split,metric_split,eval_scope,negative_budget_ratio,negative_budget_seed,selected_k,budget_status,budget_skip_reason,metric_status,failure_reason,pr_auc,pr_auc_ci_low,pr_auc_ci_high,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,tpr_at_1pct_fpr,fpr_at_95pct_tpr,num_test,num_test_correct,num_test_hard_hallucination,num_bank_correct,num_encoder_train_correct,num_encoder_train_hard_hallucination_available,num_encoder_train_hard_hallucination_used,num_encoder_train,num_encoder_train_hallucination,num_excluded_false_negative,num_excluded_parsed_none
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260507,,evaluated,,passed,,0.18612378124219803,0.1535222969444991,0.22214108746732164,0.3168832891246684,0.2692007419985153,0.36935492057141156,0.18802866579637154,0.0,0.9723076923076923,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.5,20260508,,evaluated,,passed,,0.7684439118307914,0.6855799797413994,0.8382512126501809,0.8813793103448276,0.8388771732523514,0.9183340541901517,0.7696520310438097,0.3275862068965517,0.5907692307692308,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.5,20260508,32,evaluated,,passed,,0.7360424912551073,0.6525183913556863,0.8102533704807191,0.8817506631299735,0.8470453315240521,0.9130641995534419,0.7374085589059423,0.27586206896551724,0.37846153846153846,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.5,20260508,,evaluated,,passed,,0.7498746381168744,0.6667691205720234,0.821490490647227,0.8803978779840849,0.8411731043603786,0.91372298069528,0.7511417257895179,0.28448275862068967,0.40923076923076923,441,325,116,381,3812,168,84,3896,84,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.25,20260506,,evaluated,,passed,,0.7964350598203671,0.7245743627952648,0.8586439058567983,0.9043501326259947,0.8705933045557639,0.9341877944087763,0.7975045218272196,0.23275862068965517,0.4461538461538462,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260506,32,evaluated,,passed,,0.7372330763077777,0.6557476774535119,0.8072595625874096,0.866631299734748,0.8287400688440805,0.9005373880019528,0.7384602399023711,0.25,0.5384615384615384,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260506,,evaluated,,passed,,0.7266810187857098,0.645437049784149,0.7963775306751014,0.8653050397877984,0.8288344172586711,0.8981212553415304,0.7279239004748832,0.25,0.4553846153846154,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.25,20260507,,evaluated,,passed,,0.8273013554753466,0.7499520616705564,0.8921267346428755,0.9483554376657826,0.9284446524481836,0.9656836257942909,0.8286433609729262,0.15517241379310345,0.19076923076923077,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260507,32,evaluated,,passed,,0.45935917031925344,0.3859751355090816,0.5461937031162603,0.7996551724137931,0.7607666851927576,0.840413249302138,0.4642258739762168,0.0,0.5353846153846153,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-vMF,test,test,pooled,0.25,20260507,,evaluated,,passed,,0.5354880188769386,0.452698064837388,0.6292099772489003,0.850132625994695,0.8146663203405747,0.8873114193110342,0.5406151734294316,0.0,0.4,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-Classifier,test,test,pooled,0.25,20260508,,evaluated,,passed,,0.76975383653496,0.6754710478703237,0.8555684294452848,0.9311140583554378,0.9058273197437844,0.9525379958452439,0.7724984492999311,0.11206896551724138,0.20615384615384616,441,325,116,381,3812,168,42,3854,42,2,0
qwen3-vl-8b,qwen3-vl-8b,dash-b,Sphere-Traj-LSTM,proxy_anchor,Diag-kNN-tuned,test,test,pooled,0.25,20260508,32,evaluated,,passed,,0.7345486296859859,0.641697418337404,0.817711783950856,0.900291777188329,0.8708669326189932,0.9281125339560383,0.7368063323623328,0.10344827586206896,0.36923076923076925,441,325,116,381,3812,168,42,3854,42,2,0
